order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,negative_profit,margem_lucro
IT-2014-4304364,2014-09-02,2014-09-07,Standard Class,Phillip Breyer,Corporate,Campania,Italy,EU,,TEC-PH-10002018,Technology,Phones,"Samsung Audio Dock, VoIP",100.0,1,0.4,-23.388,6.06,Medium,False,-0.23388
EZ-2014-1650,2014-09-02,2014-09-04,First Class,Alejandro Grove,Consumer,Prague,Czech Republic,EMEA,EMEA,OFF-OIC-10001155,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack",14.0,1,0.0,7.05,5.99,Critical,True,0.5035714285714286
CA-2014-131625,2014-09-02,2014-09-06,Second Class,Bradley Nguyen,Consumer,New York,United States,US,,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",115.0,5,0.0,39.066,4.91,Medium,True,0.339704347826087
ES-2014-2835815,2014-09-02,2014-09-08,Standard Class,Scott Williamson,Consumer,England,United Kingdom,EU,North,FUR-FU-10004608,Furniture,Furnishings,"Advantus Door Stop, Erganomic",61.0,2,0.3,0.87,4.52,Medium,True,0.014262295081967214
ES-2014-5170546,2014-09-02,2014-09-07,Standard Class,Rob Lucas,Consumer,Lombardy,Italy,EU,South,OFF-SU-10003209,Office Supplies,Supplies,"Elite Scissors, Easy Grip",48.0,2,0.0,22.2,4.35,Medium,True,0.46249999999999997
MO-2014-9670,2014-09-02,2014-09-03,Same Day,Liz Carlisle,Consumer,Grand Casablanca,Morocco,Africa,Africa,OFF-IBI-10000099,Office Supplies,Binders,"Ibico Binder, Clear",30.0,2,0.0,2.64,3.59,High,True,0.08800000000000001
ES-2014-2835815,2014-09-02,2014-09-08,Standard Class,Scott Williamson,Consumer,England,United Kingdom,EU,North,OFF-SU-10001086,Office Supplies,Supplies,"Fiskars Scissors, Easy Grip",50.0,2,0.0,5.94,3.49,Medium,True,0.1188
US-2014-164861,2014-09-02,2014-09-09,Standard Class,Ed Jacobs,Consumer,Veracruz,Mexico,LATAM,North,OFF-ST-10004296,Office Supplies,Storage,"Rogers Box, Single Width",32.0,2,0.0,13.76,3.44,Low,True,0.43
MX-2014-107636,2014-09-02,2014-09-08,Standard Class,Christy Brittain,Consumer,São Paulo,Brazil,LATAM,South,FUR-FU-10002818,Furniture,Furnishings,"Advantus Stacking Tray, Black",106.0,6,0.0,52.8,3.18,Medium,True,0.4981132075471698
ES-2014-3381506,2014-09-02,2014-09-07,Standard Class,Alan Haines,Corporate,Brittany,France,EU,Central,OFF-BI-10000440,Office Supplies,Binders,"Acco Index Tab, Economy",71.0,7,0.0,32.34,2.95,Medium,True,0.4554929577464789
MX-2014-106978,2014-09-02,2014-09-06,Standard Class,Amy Hunt,Consumer,Yucatán,Mexico,LATAM,North,OFF-BI-10000806,Office Supplies,Binders,"Acco Index Tab, Economy",54.0,8,0.0,9.6,2.9,Medium,True,0.17777777777777778
SA-2014-6030,2014-09-02,2014-09-06,Standard Class,Anthony Rawles,Corporate,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-BOS-10003113,Office Supplies,Art,"Boston Pens, Water Color",17.0,1,0.0,1.56,2.72,High,True,0.09176470588235294
ES-2014-1856774,2014-09-02,2014-09-07,Standard Class,Randy Ferguson,Corporate,Upper Austria,Austria,EU,Central,OFF-BI-10002935,Office Supplies,Binders,"Wilson Jones Binder, Clear",37.0,3,0.0,2.97,2.42,Medium,True,0.08027027027027027
IR-2014-2530,2014-09-02,2014-09-05,First Class,Cindy Stewart,Consumer,Razavi Khorasan,Iran,EMEA,EMEA,OFF-AVE-10001847,Office Supplies,Binders,"Avery Binder, Clear",12.0,1,0.0,1.23,2.28,Medium,True,0.1025
TU-2014-5450,2014-09-02,2014-09-07,Standard Class,Kean Nguyen,Corporate,Istanbul,Turkey,EMEA,EMEA,TEC-SAM-10002496,Technology,Phones,"Samsung Speaker Phone, VoIP",49.0,1,0.6,-39.468,2.26,Medium,False,-0.8054693877551021
TU-2014-5450,2014-09-02,2014-09-07,Standard Class,Kean Nguyen,Corporate,Istanbul,Turkey,EMEA,,TEC-NOK-10001844,Technology,Phones,"Nokia Office Telephone, with Caller ID",52.0,2,0.6,-72.996,2.16,Medium,False,-1.4037692307692307
MX-2014-162355,2014-09-02,2014-09-06,Standard Class,Ritsa Hightower,Consumer,Chihuahua,Mexico,LATAM,North,OFF-EN-10003094,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",15.0,1,0.0,0.14,2.12,High,True,0.009333333333333334
IT-2014-4304364,2014-09-02,2014-09-07,Standard Class,Phillip Breyer,Corporate,Campania,Italy,EU,South,OFF-ST-10003990,Office Supplies,Storage,"Smead Folders, Single Width",42.0,4,0.4,-6.312,2.0,Medium,False,-0.1502857142857143
CA-2014-107909,2014-09-02,2014-09-07,Standard Class,Sung Shariari,Consumer,Washington,United States,US,,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,20.0,1,0.0,6.7966,1.71,Medium,True,0.33982999999999997
US-2014-164861,2014-09-02,2014-09-09,Standard Class,Ed Jacobs,Consumer,Veracruz,Mexico,LATAM,North,FUR-FU-10000686,Furniture,Furnishings,"Rubbermaid Door Stop, Durable",33.0,2,0.4,-8.736,1.66,Low,False,-0.26472727272727276
CA-2014-107909,2014-09-02,2014-09-07,Standard Class,Sung Shariari,Consumer,Washington,United States,US,,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,23.0,5,0.2,8.022,1.65,Medium,True,0.3487826086956522
MX-2014-106978,2014-09-02,2014-09-06,Standard Class,Amy Hunt,Consumer,Yucatán,Mexico,LATAM,North,OFF-AR-10004360,Office Supplies,Art,"Boston Pens, Fluorescent",21.0,2,0.0,7.84,1.47,Medium,True,0.37333333333333335
IT-2014-4304364,2014-09-02,2014-09-07,Standard Class,Phillip Breyer,Corporate,Campania,Italy,EU,South,OFF-ST-10000520,Office Supplies,Storage,"Eldon Folders, Blue",20.0,2,0.4,-7.824,1.44,Medium,False,-0.3912
IN-2014-79866,2014-09-02,2014-09-07,Standard Class,Dorothy Badders,Corporate,New South Wales,Australia,APAC,Oceania,OFF-PA-10004573,Office Supplies,Paper,"Enermax Memo Slips, Premium",14.0,1,0.1,3.594,0.95,Medium,True,0.25671428571428573
NI-2014-5760,2014-09-02,2014-09-06,Second Class,Patrick Bzostek,Home Office,Cross River,Nigeria,Africa,,OFF-KLE-10000228,Office Supplies,Supplies,"Kleencut Shears, High Speed",28.0,2,0.7,-25.278,0.91,Medium,False,-0.9027857142857142
HU-2014-6130,2014-09-02,2014-09-09,Standard Class,Jeremy Pistek,Consumer,Budapest,Hungary,EMEA,EMEA,OFF-ACC-10004322,Office Supplies,Binders,"Acco Binder, Clear",15.0,1,0.0,4.8,0.76,Medium,True,0.32
HU-2014-6130,2014-09-02,2014-09-09,Standard Class,Jeremy Pistek,Consumer,Budapest,Hungary,EMEA,,OFF-HON-10001508,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",10.0,1,0.0,0.18,0.67,Medium,True,0.018
NI-2014-5760,2014-09-02,2014-09-06,Second Class,Patrick Bzostek,Home Office,Cross River,Nigeria,Africa,Africa,OFF-TEN-10003127,Office Supplies,Storage,"Tenex Box, Industrial",5.0,1,0.7,-3.906,0.58,Medium,False,-0.7812
NI-2014-4840,2014-09-02,2014-09-08,Standard Class,Barry Pond,Corporate,Abia,Nigeria,Africa,Africa,OFF-STI-10001162,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",8.0,1,0.7,-14.556,0.47,Medium,False,-1.8195
IN-2014-22529,2014-09-02,2014-09-02,Same Day,Bobby Elias,Consumer,Hunan,China,APAC,North Asia,FUR-FU-10003658,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",76.0,4,0.0,6.72,0.45,High,True,0.08842105263157894
US-2014-135230,2014-09-02,2014-09-08,Standard Class,Christine Kargatis,Home Office,Washington,United States,US,,OFF-AR-10001166,Office Supplies,Art,Staples,8.0,1,0.0,2.9562,0.43,Medium,True,0.369525
TU-2014-5450,2014-09-02,2014-09-07,Standard Class,Kean Nguyen,Corporate,Istanbul,Turkey,EMEA,,OFF-SME-10000018,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible",6.0,2,0.6,-3.36,0.3,Medium,False,-0.5599999999999999
NI-2014-5760,2014-09-02,2014-09-06,Second Class,Patrick Bzostek,Home Office,Cross River,Nigeria,Africa,,OFF-CAR-10003373,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",2.0,1,0.7,-3.378,0.2,Medium,False,-1.689
CA-2014-157987,2014-09-03,2014-09-07,Standard Class,Ann Chong,Corporate,New York,United States,US,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.0,5,0.1,213.735,206.87,High,True,0.16671996879875195
IN-2014-77059,2014-09-03,2014-09-06,Second Class,Evan Minnotte,Home Office,National Capital,Philippines,APAC,Southeast Asia,FUR-CH-10002250,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",2805.0,8,0.25,822.66,171.36,Medium,True,0.29328342245989303
CA-2014-137596,2014-09-03,2014-09-08,Standard Class,Bill Eplett,Home Office,Michigan,United States,US,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1200.0,4,0.0,323.946,117.82,Medium,True,0.269955
IN-2014-75918,2014-09-03,2014-09-06,First Class,Brian Stugart,Consumer,Gujarat,India,APAC,Central Asia,TEC-MA-10003314,Technology,Machines,"Epson Phone, White",476.0,6,0.0,204.66,109.58,Critical,True,0.4299579831932773
IN-2014-32049,2014-09-03,2014-09-07,Standard Class,Michelle Arnett,Home Office,Hunan,China,APAC,North Asia,FUR-BO-10004679,Furniture,Bookcases,"Safco Library with Doors, Pine",1173.0,3,0.0,129.06,93.74,Medium,True,0.11002557544757033
EG-2014-460,2014-09-03,2014-09-07,Standard Class,Anna Chung,Consumer,Al Qahirah,Egypt,Africa,Africa,TEC-MOT-10003348,Technology,Phones,"Motorola Smart Phone, Full Size",643.0,1,0.0,244.2,83.72,High,True,0.37978227060653186
CA-2014-146983,2014-09-03,2014-09-07,Standard Class,Alan Hwang,Consumer,Kentucky,United States,US,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1578.0,3,0.0,757.4112,74.59,Medium,True,0.47998174904942964
MX-2014-169908,2014-09-03,2014-09-07,Standard Class,Don Jones,Corporate,Mato Grosso do Sul,Brazil,LATAM,,TEC-CO-10003964,Technology,Copiers,"Canon Fax Machine, High-Speed",421.0,2,0.002,58.23576,69.57,High,True,0.13832722090261282
CA-2014-137596,2014-09-03,2014-09-08,Standard Class,Bill Eplett,Home Office,Michigan,United States,US,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1929.0,7,0.0,829.3754,61.73,Medium,True,0.4299509590461379
ES-2014-4138832,2014-09-03,2014-09-09,Standard Class,Barbara Fisher,Corporate,Vienna,Austria,EU,Central,TEC-PH-10004105,Technology,Phones,"Motorola Speaker Phone, VoIP",779.0,6,0.0,31.14,59.88,Medium,True,0.03997432605905007
RO-2014-2550,2014-09-03,2014-09-07,Standard Class,Brosina Hoffman,Consumer,Valcea,Romania,EMEA,,TEC-CAN-10004291,Technology,Copiers,"Canon Wireless Fax, Digital",757.0,2,0.0,332.88,51.34,Medium,True,0.43973579920739764
EG-2014-460,2014-09-03,2014-09-07,Standard Class,Anna Chung,Consumer,Al Qahirah,Egypt,Africa,,TEC-NOK-10002716,Technology,Phones,"Nokia Audio Dock, with Caller ID",333.0,2,0.0,49.98,47.28,High,True,0.15009009009009008
CA-2014-157987,2014-09-03,2014-09-07,Standard Class,Ann Chong,Corporate,New York,United States,US,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,255.0,1,0.4,-93.3262,43.54,High,False,-0.3659850980392157
EG-2014-710,2014-09-03,2014-09-09,Standard Class,Duane Huffman,Home Office,Al Buhayrah,Egypt,Africa,Africa,FUR-NOV-10003754,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",535.0,4,0.0,58.8,41.78,Medium,True,0.10990654205607477
ES-2014-1931437,2014-09-03,2014-09-07,Standard Class,Bill Shonely,Corporate,Bavaria,Germany,EU,Central,TEC-CO-10001375,Technology,Copiers,"Brother Copy Machine, Color",527.0,2,0.0,226.8,40.73,Medium,True,0.4303605313092979
CA-2014-111388,2014-09-03,2014-09-03,Same Day,Stephanie Ulpright,Home Office,Washington,United States,US,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",216.0,3,0.2,-2.6997,40.5,Medium,False,-0.012498611111111111
CM-2014-4170,2014-09-03,2014-09-10,Standard Class,Mary Zewe,Corporate,Adamaoua,Cameroon,Africa,,FUR-BAR-10000946,,Tables,"Barricks Computer Table, with Bottom Storage",480.0,1,0.0,19.2,38.71,Medium,True,0.04
MX-2014-169908,2014-09-03,2014-09-07,Standard Class,Don Jones,Corporate,Mato Grosso do Sul,Brazil,LATAM,South,TEC-CO-10004521,Technology,Copiers,"HP Personal Copier, Laser",496.0,6,0.002,217.64568,37.65,High,True,0.4388017741935484
MX-2014-146892,2014-09-03,2014-09-07,Standard Class,Thomas Seio,Corporate,Guayas,Ecuador,LATAM,South,FUR-CH-10000953,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",355.0,3,0.0,21.3,37.64,Medium,True,0.060000000000000005
CA-2014-169327,2014-09-03,2014-09-05,Second Class,Marc Harrigan,Home Office,California,United States,US,,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,512.0,5,0.0,132.99,36.72,High,True,0.25974609375
US-2014-163657,2014-09-03,2014-09-07,Standard Class,Janet Lee,Consumer,California,United States,US,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,237.0,2,0.2,-2.9566,35.01,High,False,-0.012475105485232067
SF-2014-840,2014-09-03,2014-09-05,Second Class,Pierre Wener,Consumer,Kwazulu-natal,South Africa,Africa,Africa,FUR-SAU-10003872,,Bookcases,"Sauder Floating Shelf Set, Pine",196.0,1,0.0,45.06,33.51,High,True,0.22989795918367348
IN-2014-21451,2014-09-03,2014-09-08,Standard Class,Sean Wendt,Home Office,South Australia,Australia,APAC,,FUR-BO-10004806,Furniture,Bookcases,"Safco Corner Shelving, Traditional",269.0,2,0.1,83.688,32.43,Medium,True,0.31110780669144983
CA-2014-157987,2014-09-03,2014-09-07,Standard Class,Ann Chong,Corporate,New York,United States,US,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08,32.33,High,True,0.16
CA-2014-157987,2014-09-03,2014-09-07,Standard Class,Ann Chong,Corporate,New York,United States,US,,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,168.0,3,0.0,40.3128,31.47,High,True,0.23995714285714287
IT-2014-5418558,2014-09-03,2014-09-07,Standard Class,Cari Sayre,Corporate,Picardy,France,EU,Central,FUR-CH-10002212,Furniture,Chairs,"Hon Chairmat, Black",335.0,7,0.1,-22.47,30.53,Medium,False,-0.06707462686567164
CA-2014-123001,2014-09-03,2014-09-09,Standard Class,Anthony Witt,Consumer,California,United States,US,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,202.0,2,0.2,12.599,28.16,Low,True,0.06237128712871287
IN-2014-12792,2014-09-03,2014-09-07,Standard Class,Barry Weirich,Consumer,New South Wales,Australia,APAC,Oceania,TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",502.0,4,0.1,50.1,27.93,Medium,True,0.099800796812749
TU-2014-340,2014-09-03,2014-09-08,Standard Class,Guy Armstrong,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-BRE-10003558,Office Supplies,Appliances,"Breville Refrigerator, White",207.0,1,0.6,-207.012,27.52,High,False,-1.0000579710144928
AU-2014-1530,2014-09-03,2014-09-09,Standard Class,Filia McAdams,Corporate,Vienna,Austria,EMEA,EMEA,TEC-ENE-10004627,Technology,Accessories,"Enermax Router, Erganomic",512.0,2,0.0,204.9,27.36,Medium,True,0.4001953125
ES-2014-4768713,2014-09-03,2014-09-07,Second Class,Dan Lawera,Consumer,Utrecht,Netherlands,EU,Central,FUR-BO-10001155,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Metal",213.0,3,0.5,-144.81,26.58,Medium,False,-0.6798591549295775
ES-2014-4397869,2014-09-03,2014-09-06,First Class,Debra Catini,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,TEC-AC-10001791,Technology,Accessories,"Memorex Mouse, Programmable",119.0,4,0.0,8.28,24.36,Medium,True,0.0695798319327731
CA-2014-137596,2014-09-03,2014-09-08,Standard Class,Bill Eplett,Home Office,Michigan,United States,US,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.0,2,0.0,81.0474,22.63,Medium,True,0.23024829545454545
IN-2014-40386,2014-09-03,2014-09-05,Second Class,Barry Gonzalez,Consumer,Tasmania,Australia,APAC,Oceania,OFF-SU-10003259,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",182.0,7,0.4,-27.342,21.26,High,False,-0.15023076923076922
CA-2014-157987,2014-09-03,2014-09-07,Standard Class,Ann Chong,Corporate,New York,United States,US,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,198.0,3,0.0,57.4113,20.24,High,True,0.2899560606060606
CA-2014-169327,2014-09-03,2014-09-05,Second Class,Marc Harrigan,Home Office,California,United States,US,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",148.0,5,0.2,46.225,19.9,High,True,0.3123310810810811
IN-2014-75918,2014-09-03,2014-09-06,First Class,Brian Stugart,Consumer,Gujarat,India,APAC,Central Asia,OFF-EN-10000114,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",80.0,7,0.0,1.47,19.41,Critical,True,0.018375
MX-2014-169908,2014-09-03,2014-09-07,Standard Class,Don Jones,Corporate,Mato Grosso do Sul,Brazil,LATAM,,TEC-CO-10001040,,Copiers,"Canon Personal Copier, Laser",380.0,4,0.002,162.83872,19.26,High,True,0.42852294736842106
ID-2014-56668,2014-09-03,2014-09-09,Standard Class,Chad McGuire,Consumer,Shizuoka,Japan,APAC,North Asia,TEC-AC-10001995,Technology,Accessories,"Logitech Router, USB",743.0,3,0.0,267.3,18.94,Medium,True,0.3597577388963661
AU-2014-1530,2014-09-03,2014-09-09,Standard Class,Filia McAdams,Corporate,Vienna,Austria,EMEA,EMEA,FUR-NOV-10004962,Furniture,Chairs,"Novimex Bag Chairs, Adjustable",194.0,4,0.0,48.36,18.57,Medium,True,0.2492783505154639
US-2014-138415,2014-09-03,2014-09-07,Second Class,Michael Nguyen,Consumer,Francisco Morazán,Honduras,LATAM,Central,OFF-BI-10001895,Office Supplies,Binders,"Ibico Binding Machine, Economy",103.0,5,0.4,-3.46,18.49,High,False,-0.03359223300970874
EG-2014-460,2014-09-03,2014-09-07,Standard Class,Anna Chung,Consumer,Al Qahirah,Egypt,Africa,Africa,FUR-TEN-10003050,Furniture,Furnishings,"Tenex Photo Frame, Black",207.0,4,0.0,57.96,18.38,High,True,0.28
ES-2014-1540015,2014-09-03,2014-09-07,Standard Class,Giulietta Weimer,Consumer,England,United Kingdom,EU,North,TEC-PH-10002312,Technology,Phones,"Samsung Audio Dock, with Caller ID",167.0,1,0.0,4.98,18.17,Medium,True,0.029820359281437128
CA-2014-111220,2014-09-03,2014-09-09,Standard Class,Jill Stevenson,Corporate,Illinois,United States,US,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",236.0,5,0.2,-44.235,17.51,Medium,False,-0.1874364406779661
US-2014-112011,2014-09-03,2014-09-07,Standard Class,Brian Thompson,Consumer,Francisco Morazán,Honduras,LATAM,Central,FUR-CH-10004755,Furniture,Chairs,"Novimex Swivel Stool, Red",197.0,3,0.4,-13.188,17.48,Medium,False,-0.06694416243654823
ES-2014-5405782,2014-09-03,2014-09-07,Standard Class,Craig Yedwab,Corporate,Abruzzi,Italy,EU,South,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",275.0,5,0.0,49.35,16.28,Medium,True,0.17945454545454545
TZ-2014-7100,2014-09-03,2014-09-07,Standard Class,Thea Hudgings,Corporate,Dar Es Salaam,Tanzania,Africa,Africa,FUR-SAU-10000637,Furniture,Bookcases,"Sauder Library with Doors, Metal",387.0,1,0.0,127.71,14.77,Medium,True,0.32999999999999996
EG-2014-460,2014-09-03,2014-09-07,Standard Class,Anna Chung,Consumer,Al Qahirah,Egypt,Africa,Africa,TEC-HP -10002221,Technology,Copiers,"HP Ink, High-Speed",127.0,1,0.0,7.59,14.72,High,True,0.059763779527559055
ID-2014-67819,2014-09-03,2014-09-04,First Class,Evan Minnotte,Home Office,Bangkok,Thailand,APAC,Southeast Asia,OFF-SU-10000738,Office Supplies,Supplies,"Acme Shears, Steel",78.0,3,0.47,-35.5212,14.34,Medium,False,-0.4554
EG-2014-460,2014-09-03,2014-09-07,Standard Class,Anna Chung,Consumer,Al Qahirah,Egypt,Africa,Africa,TEC-SAN-10004721,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",111.0,2,0.0,17.7,13.0,High,True,0.15945945945945944
ES-2014-4397869,2014-09-03,2014-09-06,First Class,Debra Catini,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-AR-10001529,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",168.0,6,0.0,18.36,12.25,Medium,True,0.10928571428571428
MX-2014-130428,2014-09-03,2014-09-07,Standard Class,Jeremy Pistek,Consumer,Santa Ana,El Salvador,LATAM,Central,FUR-CH-10001616,Furniture,Chairs,"Harbour Creations Bag Chairs, Red",164.0,4,0.0,44.32,11.61,Medium,True,0.2702439024390244
ES-2014-1540015,2014-09-03,2014-09-07,Standard Class,Giulietta Weimer,Consumer,England,United Kingdom,EU,North,OFF-AR-10002681,Office Supplies,Art,"Stanley Canvas, Fluorescent",254.0,5,0.0,81.15,11.34,Medium,True,0.319488188976378
CA-2014-145037,2014-09-03,2014-09-08,Second Class,Ted Butterfield,Consumer,Connecticut,United States,US,East,OFF-PA-10002499,,Paper,Xerox 1890,147.0,3,0.0,73.41,10.33,Medium,True,0.4993877551020408
ID-2014-67819,2014-09-03,2014-09-04,First Class,Evan Minnotte,Home Office,Bangkok,Thailand,APAC,,FUR-FU-10003451,Furniture,Furnishings,"Eldon Frame, Black",170.0,2,0.27,-44.175,10.32,Medium,False,-0.25985294117647056
ES-2014-4022101,2014-09-03,2014-09-05,First Class,Patrick Ryan,Consumer,Andalusía,Spain,EU,South,OFF-AR-10003217,Office Supplies,Art,"Sanford Highlighters, Fluorescent",34.0,2,0.0,14.28,10.25,Critical,True,0.42
RO-2014-2550,2014-09-03,2014-09-07,Standard Class,Brosina Hoffman,Consumer,Valcea,Romania,EMEA,EMEA,TEC-STA-10003447,Technology,Machines,"StarTech Printer, White",255.0,1,0.0,45.81,9.64,Medium,True,0.1796470588235294
US-2014-138051,2014-09-03,2014-09-07,Second Class,Michael Nguyen,Consumer,Ceará,Brazil,LATAM,South,OFF-BI-10000051,Office Supplies,Binders,"Ibico Binding Machine, Economy",69.0,5,0.6,-37.74,9.15,Medium,False,-0.5469565217391305
CA-2014-145037,2014-09-03,2014-09-08,Second Class,Ted Butterfield,Consumer,Connecticut,United States,US,,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,80.0,4,0.0,37.5624,8.95,Medium,True,0.46952999999999995
